name_part1,name_part2,name_fluid1,material_group,name_mold_mat,name_disp_1,wf_disp_1,name_bind1,wf_bind_1,temp_cold,cooling_rate,time_sub,time_sinter_1,temp_sinter_1,vf_total,porosity
Y2O3,SiO2,TBA,Ceramic,polyethylene,citric acid,0.01,,,,0.0,12.0,1.0,1023.0,0.0788,0.6
Y2O3,SiO2,TBA,Ceramic,polyethylene,citric acid,0.01,,,,0.0,12.0,1.0,1053.0,0.0788,0.55
Y2SiO5,,water,Ceramic,graphite,ammonium polymethacrylate anionic dispersant,0.003,,,,0.0,48.0,2.0,1773.0,0.2,0.62
Y2SiO5,,TBA,Ceramic,polyethylene,citric acid,,PVB,,,0.0,,1.0,1473.0,0.15,0.56
Y2O3,SiO2,TBA,Ceramic,polyethylene,citric acid,0.01,,,,0.0,12.0,1.0,1053.0,0.1174,0.58
Y2SiO5,,TBA,Ceramic,polyethylene,citric acid,,PVB,,,0.0,,1.0,1473.0,0.1,0.73
Y2O3,SiO2,TBA,Ceramic,polyethylene,citric acid,0.01,,,,0.0,12.0,1.0,1053.0,0.1664,0.52
Y2O3,SiO2,TBA,Ceramic,polyethylene,citric acid,0.01,,,,0.0,12.0,1.0,1053.0,0.1664,0.48
Y2O3,SiO2,TBA,Ceramic,polyethylene,citric acid,0.01,,,,0.0,12.0,1.0,1053.0,0.1174,0.5
Y2O3,SiO2,TBA,Ceramic,polyethylene,citric acid,0.01,,,,0.0,12.0,1.0,973.0,0.0475,0.57
Y2O3,SiO2,TBA,Ceramic,polyethylene,citric acid,0.01,,,,0.0,12.0,1.0,1053.0,0.1664,0.63
Y2O3,SiO2,TBA,Ceramic,polyethylene,citric acid,0.01,,,,0.0,12.0,1.0,1053.0,0.1174,0.645
Y2O3,SiO2,TBA,Ceramic,polyethylene,citric acid,0.01,,,,0.0,12.0,1.0,1053.0,0.1664,0.66
Y2O3,SiO2,TBA,Ceramic,polyethylene,citric acid,0.01,,,,0.0,12.0,1.0,973.0,0.0475,0.67
Y2O3,SiO2,TBA,Ceramic,polyethylene,citric acid,0.01,,,,0.0,12.0,1.0,1053.0,0.1174,0.7
Y2O3,SiO2,TBA,Ceramic,polyethylene,citric acid,0.01,,,,0.0,12.0,1.0,973.0,0.0475,0.73
Bioglass,,camphene,Ceramic,,isostearic acid,,,,,0.0,24.0,1.0,1673.0,0.1,0.19
Bioglass,,camphene,Ceramic,,isostearic acid,,,,,0.0,24.0,1.0,1673.0,0.1,0.37
Bioglass,,water,Ceramic,PVC,Easysperse,0.005,PVA,0.01,253.0,0.0,,,773.0,0.1,0.75
Bioglass,,water,Ceramic,PVC,Easysperse,0.005,PVA,0.01,253.0,0.0,,,773.0,0.125,0.7
Bioglass,,water,Ceramic,PVC,Easysperse,0.005,PVA,0.01,253.0,0.0,,,773.0,0.15,0.61
Bioglass,,water,Ceramic,PVC,Easysperse,0.005,PVA,0.01,253.0,0.0,,,773.0,0.1,0.7
Bioglass,,camphene,Ceramic,,isostearic acid,,,,,0.0,24.0,1.0,1673.0,0.1,0.59
Bioglass,,water,Ceramic,PVC,Easysperse,0.005,PVA,0.01,253.0,0.0,,,773.0,0.125,0.65
Bioglass,,water,Ceramic,PVC,Easysperse,0.005,PVA,0.01,253.0,0.0,,,773.0,0.2,0.4
Bioglass,,water,Ceramic,PVC,Easysperse,0.005,PVA,0.01,253.0,0.0,,,773.0,0.15,0.55
Bioglass,,camphene,Ceramic,,isostearic acid,,,,,0.0,24.0,1.0,1673.0,0.1,0.52
Bioglass,,camphene,Ceramic,polytetrafluoroethylene,isostearic acid,0.02,,,276.0,0.0,,1.0,1823.0,0.1,0.5
Bioglass,,camphene,Ceramic,polytetrafluoroethylene,isostearic acid,0.02,,,,7.0,,1.0,2073.0,0.1,0.5
Bioglass,,camphene,Ceramic,,isostearic acid,,,,,0.0,24.0,1.0,1673.0,0.1,0.46
Bioglass,,water,Ceramic,PVC,Easysperse,0.005,PVA,0.01,253.0,0.0,,,773.0,0.2,0.35
Bioglass,,water,Ceramic,,,,,,,0.0,24.0,1.5,1973.0,0.16,0.7523
Bioglass,,water,Ceramic,,,,,,,0.0,24.0,2.0,673.0,0.07,0.7278
Bioglass,,water,Ceramic,,,,,,,0.0,24.0,2.0,673.0,0.16,0.6556
Bioglass,,water,Ceramic,,,,,,,0.0,24.0,1.5,2073.0,0.02,0.9021
Bioglass,,water,Ceramic,,,,,,,0.0,24.0,1.5,1823.0,0.22,0.403
Bioglass,,water,Ceramic,,,,,,,0.0,24.0,2.0,573.0,0.22,0.325
Bioglass,,water,Ceramic,,,,,,,0.0,24.0,1.5,2073.0,0.07,0.8275
Bioglass,,water,Ceramic,,,,,,,0.0,24.0,2.0,673.0,0.02,0.8395
Bioglass,,water,Ceramic,,,,,,,0.0,24.0,1.5,2073.0,0.05,0.8623
Bioglass,,camphene,Ceramic,polytetrafluoroethylene,isostearic acid,0.02,,,,0.0,,1.0,1823.0,0.1,0.5
Bioglass,,camphene,Ceramic,polytetrafluoroethylene,isostearic acid,0.02,,,,0.0,,1.0,1823.0,0.1,0.5
Bioglass,,camphene,Ceramic,polytetrafluoroethylene,isostearic acid,0.02,,,,0.0,,1.0,1773.0,0.1,0.5
Bioglass,,camphene,Ceramic,polytetrafluoroethylene,isostearic acid,0.02,,,,0.0,,1.0,1773.0,0.1,0.5
Bioglass,,camphene,Ceramic,polytetrafluoroethylene,isostearic acid,0.02,,,,0.0,,1.0,1773.0,0.1,0.5
Bioglass,,camphene,Ceramic,polytetrafluoroethylene,isostearic acid,0.02,,,,0.0,,1.0,1773.0,0.1,0.5
Bioglass,,camphene,Ceramic,polytetrafluoroethylene,isostearic acid,0.02,,,,0.0,,1.0,1773.0,0.1,0.5
Bioglass,,camphene,Ceramic,polytetrafluoroethylene,isostearic acid,0.02,,,,0.0,,1.0,1773.0,0.1,0.5
Bioglass,,camphene,Ceramic,polytetrafluoroethylene,isostearic acid,0.02,,,,0.0,,1.0,1723.0,0.1,0.5
Bioglass,HAP,camphene,Ceramic,,Dolapix CE 64,0.06,,,,0.0,,3.0,1523.0,0.37,0.15
Bioglass,,camphene,Ceramic,,Dolapix CE 64,0.06,,,,0.0,,3.0,1523.0,0.3571,0.15
Bioglass,HAP,camphene,Ceramic,,Dolapix CE 64,0.06,,,,0.0,,3.0,1523.0,0.2857,0.25
Bioglass,,camphene,Ceramic,,Dolapix CE 64,0.06,,,,0.0,,3.0,1523.0,0.2703,0.32
Bioglass,,camphene,Ceramic,,isostearic acid,,,,,2.0,24.0,1.0,1673.0,0.1,0.86
Bioglass,HAP,camphene,Ceramic,,Dolapix CE 64,0.06,,,,0.0,,3.0,1523.0,0.21,0.4
Bioglass,,camphene,Ceramic,,Dolapix CE 64,0.06,,,,0.0,,3.0,1523.0,0.198,0.46
Bioglass,HAP,camphene,Ceramic,,Dolapix CE 64,0.06,,,,0.0,,3.0,1523.0,0.146,0.54
Bioglass,,camphene,Ceramic,,Dolapix CE 64,0.06,,,,0.0,,3.0,1523.0,0.137,0.6
Bioglass,HAP,camphene,Ceramic,,Dolapix CE 64,0.06,,,,0.0,,3.0,1523.0,0.09,0.65
Bioglass,,camphene,Ceramic,,Dolapix CE 64,0.06,,,,0.0,,3.0,1523.0,0.0847,0.69
Bioglass,,camphene,Ceramic,,isostearic acid,,,,,0.0,24.0,1.0,1673.0,0.1,0.86
Bioglass,,camphene,Ceramic,polytetrafluoroethylene,isostearic acid,0.02,,,,4.0,,1.0,2073.0,0.1,0.5
Bioglass,,camphene,Ceramic,polytetrafluoroethylene,isostearic acid,0.02,,,,1.0,,1.0,2073.0,0.1,0.5
glass,,water,Ceramic,,Dolapix CE 64,,,,218.0,0.0,24.0,1.0,873.0,0.312,0.69
Bioglass,,camphene,Ceramic,,isostearic acid,,,,,0.0,24.0,1.0,1673.0,0.1,0.86
Bioglass,,camphene,Ceramic,,isostearic acid,,,,,0.0,24.0,1.0,1673.0,0.1,0.86
Bioglass,,camphene,Ceramic,,isostearic acid,,,,,0.0,24.0,1.0,1673.0,0.1,0.86
SiC,,water,Ceramic,,,,PVA,0.085,,0.0,5.0,1.0,873.0,0.12,0.745
SiC,,water,Ceramic,,,,PVA,0.085,,0.0,5.0,1.0,873.0,0.12,0.73
SiC,,water,Ceramic,,,,PVA,0.085,,0.0,5.0,1.0,873.0,0.12,0.715
SiC,,water,Ceramic,,,,PVA,0.085,,0.0,5.0,1.0,873.0,0.12,0.72
SiC,,water,Ceramic,,,,PVA,0.085,,0.0,5.0,1.0,873.0,0.12,0.705
SiC,,water,Ceramic,,,,PVA,0.085,,0.0,5.0,1.0,873.0,0.12,0.6
SiC,,water,Ceramic,,,,PVA,0.085,,0.0,5.0,1.0,873.0,0.12,0.78
SiC,,water,Ceramic,,,,PVA,0.085,,0.0,5.0,1.0,873.0,0.12,0.67
SiC,,water,Ceramic,,,,PVA,0.085,,0.0,5.0,1.0,873.0,0.12,0.65
SiC,,water,Ceramic,,,,PVA,0.085,,0.0,5.0,1.0,873.0,0.12,0.62
SiC,Al2O3,water,Ceramic,polycarbonate,CMC,0.008,CMC,,263.0,0.0,24.0,2.0,673.0,0.3,0.69
SiC,Al2O3,water,Ceramic,polycarbonate,CMC,0.008,CMC,,263.0,0.0,24.0,2.0,673.0,0.3,0.62
SiC,Al2O3,water,Ceramic,polycarbonate,CMC,0.008,CMC,,263.0,0.0,24.0,2.0,673.0,0.3,0.66
SiC,,camphene,Ceramic,polyethylene,,,,,276.0,0.0,,2.0,873.0,0.1,0.86
SiC,,camphene,Ceramic,polyethylene,,,,,276.0,0.0,,2.0,873.0,0.1,0.74
SiC,,camphene,Ceramic,polyethylene,,,,,276.0,0.0,,2.0,873.0,0.1,0.78
SiC,,water,Ceramic,,,,,,,0.0,,,,0.47,0.044
SiC,,water,Ceramic,,,,,,,0.0,,,,0.47,0.102
SiC,,water,Ceramic,,,,,,,0.0,,,,0.45,0.106
SiC,,water,Ceramic,,,,,,,0.0,,,,0.45,0.136
SiC,,water,Ceramic,,,,,,,0.0,,,,0.45,0.136
SiC,,water,Ceramic,"plastic, noi",CH10,,,,,0.0,0.0,,,0.47,0.102
SiC,chitosan,acetic acid,Ceramic,,,,,,,4.0,24.0,1.0,873.0,0.07,0.92
SiC,chitosan,acetic acid,Ceramic,,,,,,,15.0,24.0,1.0,873.0,0.07,0.92
SiC,chitosan,acetic acid,Ceramic,,,,,,,15.0,24.0,1.0,873.0,0.015,0.98
SiC,,water,Ceramic,"plastic, noi",CH10,,,,,0.0,0.0,,,0.45,0.136
SiC,chitosan,acetic acid,Ceramic,,,,,,,4.0,24.0,1.0,873.0,0.015,0.98
SiC,,water,Ceramic,"plastic, noi",CH10,,,,,0.0,0.0,,,0.45,0.106
SiC,,water,Ceramic,"plastic, noi",CH10,,,,,0.0,0.0,,,0.45,0.312
Yb2SiO5,,water,Ceramic,,ammonium polymethacrylate anionic dispersant,0.003,PVA,0.01,77.0,0.0,48.0,2.0,873.0,0.1,0.857
Yb2SiO5,,water,Ceramic,,ammonium polymethacrylate anionic dispersant,0.003,PVA,0.01,77.0,0.0,48.0,2.0,873.0,0.25,0.712
Yb2SiO5,,water,Ceramic,,ammonium polymethacrylate anionic dispersant,0.003,PVA,0.01,77.0,0.0,48.0,2.0,873.0,0.2,0.791
Yb2SiO5,,water,Ceramic,,ammonium polymethacrylate anionic dispersant,0.003,PVA,0.01,77.0,0.0,48.0,2.0,873.0,0.2,0.797
Yb2SiO5,,water,Ceramic,,ammonium polymethacrylate anionic dispersant,0.003,PVA,0.01,77.0,0.0,48.0,2.0,873.0,0.2,0.804
Yb2SiO5,,water,Ceramic,,ammonium polymethacrylate anionic dispersant,0.003,PVA,0.01,77.0,0.0,48.0,2.0,873.0,0.15,0.831
Yb2SiO5,,TBA,Ceramic,,ammonium polymethacrylate anionic dispersant,0.03,PVA,0.01,,0.0,0.0,2.0,873.0,0.15,0.8215
Yb2SiO5,,TBA,Ceramic,,ammonium polymethacrylate anionic dispersant,0.03,PVA,0.01,,0.0,0.0,2.0,873.0,0.15,0.8215
Yb2SiO5,,TBA,Ceramic,,ammonium polymethacrylate anionic dispersant,0.03,PVA,0.01,,0.0,0.0,2.0,873.0,0.15,0.8395
Yb2SiO5,,TBA,Ceramic,,ammonium polymethacrylate anionic dispersant,0.03,PVA,0.01,,0.0,0.0,2.0,873.0,0.15,0.8395
Yb2SiO5,,TBA,Ceramic,,ammonium polymethacrylate anionic dispersant,0.03,PVA,0.01,,0.0,0.0,2.0,823.0,0.15,0.8465
Yb2SiO5,,TBA,Ceramic,,ammonium polymethacrylate anionic dispersant,0.03,PVA,0.01,,0.0,0.0,2.0,823.0,0.15,0.8465
Yb2SiO5,,TBA,Ceramic,,ammonium polymethacrylate anionic dispersant,0.03,PVA,0.01,,0.0,0.0,2.0,673.0,0.15,0.852
Yb2SiO5,,TBA,Ceramic,,ammonium polymethacrylate anionic dispersant,0.03,PVA,0.01,,0.0,0.0,2.0,673.0,0.15,0.852
Yb2SiO5,,TBA,Ceramic,,ammonium polymethacrylate anionic dispersant,0.03,PVA,0.01,,0.0,0.0,2.0,673.0,0.15,0.8565
Yb2SiO5,,TBA,Ceramic,,ammonium polymethacrylate anionic dispersant,0.03,PVA,0.01,,0.0,0.0,2.0,673.0,0.15,0.8565
Si4Al2O2N6,Al2O3,camphene,Ceramic,polyethylene,HAO Fast 923,0.01,,,273.0,0.0,96.0,3.0,823.0,0.3,0.361
Si4Al2O2N6,Al2O3,camphene,Ceramic,polyethylene,HAO Fast 923,0.01,,,273.0,0.0,96.0,3.0,823.0,0.2,0.47
Si4Al2O2N6,Al2O3,camphene,Ceramic,polyethylene,HAO Fast 923,0.01,,,273.0,0.0,96.0,3.0,823.0,0.1,0.713
Si4Al2O2N6,Al2O3,camphene,Ceramic,polyethylene,HAO Fast 923,0.01,,,273.0,0.0,96.0,2.0,873.0,0.2,0.452
Si4Al2O2N6,Al2O3,camphene,Ceramic,polyethylene,HAO Fast 923,0.01,,,273.0,0.0,96.0,2.0,873.0,0.3,0.231
Si4Al2O2N6,Al2O3,camphene,Ceramic,polyethylene,HAO Fast 923,0.01,,,273.0,0.0,96.0,2.0,873.0,0.1,0.643
Si4Al2O2N6,,camphene,Ceramic,polyethylene,HAO Fast 923,0.01,,,77.0,0.0,96.0,3.0,823.0,0.3,0.381
Si4Al2O2N6,,camphene,Ceramic,polyethylene,HAO Fast 923,0.01,,,77.0,0.0,96.0,3.0,823.0,0.4,0.275
Si4Al2O2N6,,camphene,Ceramic,polyethylene,HAO Fast 923,0.01,,,273.0,0.0,96.0,3.0,823.0,0.3,0.361
Si4Al2O2N6,,camphene,Ceramic,polyethylene,HAO Fast 923,0.01,,,77.0,0.0,96.0,3.0,823.0,0.2,0.529
Si4Al2O2N6,,camphene,Ceramic,polyethylene,HAO Fast 923,0.01,,,273.0,0.0,96.0,3.0,823.0,0.2,0.47
Si4Al2O2N6,,camphene,Ceramic,polyethylene,HAO Fast 923,0.01,,,273.0,0.0,96.0,3.0,823.0,0.1,0.713
SiO2,,TBA,Ceramic,,citric acid,0.02,,,,0.0,12.0,1.0,873.0,0.1,0.663
SiO2,,TBA,Ceramic,,ethyl cellulose ethoecel,0.005,PVP,0.005,273.0,0.0,72.0,,,0.3614,0.73
SiO2,,TBA,Ceramic,,citric acid,0.02,,,,0.0,12.0,1.0,873.0,0.07,0.701
SiO2,,TBA,Ceramic,,citric acid,0.02,,,,0.0,12.0,1.0,873.0,0.13,0.634
SiO2,,TBA,Ceramic,,ethyl cellulose ethoecel,0.005,PVP,0.005,,0.0,72.0,,,0.2,0.68
SiO2,,TBA,Ceramic,,ethyl cellulose ethoecel,0.005,PVP,0.005,233.0,0.0,72.0,,,0.3614,0.72
SiO2,,TBA,Ceramic,,citric acid,0.02,,,,0.0,12.0,1.0,873.0,0.16,0.623
SiO2,,TBA,Ceramic,,citric acid,0.02,,,,0.0,12.0,1.0,873.0,0.19,0.72
SiO2,,TBA,Ceramic,,ethyl cellulose ethoecel,0.005,PVP,0.005,193.0,0.0,72.0,,,0.3614,0.7
SiO2,,TBA,Ceramic,,ethyl cellulose ethoecel,0.005,PVP,0.005,,0.0,72.0,,,0.274,0.65
SiO2,,TBA,Ceramic,,ethyl cellulose ethoecel,0.005,PVP,0.005,,0.0,72.0,,,0.3614,0.57
SiO2,,TBA,Ceramic,,citric acid,0.02,,,,0.0,12.0,1.0,873.0,0.19,0.1
SiO2,,TBA,Ceramic,,citric acid,0.02,,,,0.0,12.0,1.0,873.0,0.16,0.26
SiO2,,TBA,Ceramic,,citric acid,0.02,,,,0.0,12.0,1.0,873.0,0.13,0.27
SiO2,,TBA,Ceramic,,citric acid,0.02,,,,0.0,12.0,1.0,873.0,0.1,0.38
SiO2,,TBA,Ceramic,,citric acid,0.02,,,,0.0,12.0,1.0,873.0,0.07,0.52
SiO2,,TBA,Ceramic,,citric acid,0.02,,,,0.0,12.0,1.0,873.0,0.19,0.58
SiO2,,TBA,Ceramic,,citric acid,0.02,,,,0.0,12.0,1.0,873.0,0.19,0.64
SiO2,,TBA,Ceramic,,citric acid,0.02,,,,0.0,12.0,1.0,873.0,0.16,0.64
SiO2,,TBA,Ceramic,,citric acid,0.02,,,,0.0,12.0,1.0,873.0,0.13,0.65
SiO2,,TBA,Ceramic,,citric acid,0.02,,,,0.0,12.0,1.0,873.0,0.16,0.66
SiO2,,TBA,Ceramic,,citric acid,0.02,,,,0.0,12.0,1.0,873.0,0.13,0.68
SiO2,,TBA,Ceramic,,citric acid,0.02,,,,0.0,12.0,1.0,873.0,0.1,0.68
SiO2,,TBA,Ceramic,,citric acid,0.02,,,,0.0,12.0,1.0,873.0,0.1,0.7
SiO2,,TBA,Ceramic,,citric acid,0.02,,,,0.0,12.0,1.0,873.0,0.07,0.7
SiO2,,TBA,Ceramic,,citric acid,0.02,,,,0.0,12.0,1.0,873.0,0.07,0.72
SiO2,,water,Ceramic,"plastic, noi",,,,,193.0,0.0,12.0,2.0,873.0,0.1,0.89
SiO2,,water,Ceramic,"plastic, noi",,,,,193.0,0.0,12.0,2.0,1523.0,0.1,0.89
SiO2,,water,Ceramic,"plastic, noi",,,,,193.0,0.0,12.0,2.0,1573.0,0.1,0.89
SiO2,,water,Ceramic,"plastic, noi",,,,,193.0,0.0,12.0,2.0,1573.0,0.1,0.89
SiO2,,water,Ceramic,"plastic, noi",,,,,193.0,0.0,12.0,2.0,873.0,0.05,0.94
SiO2,,water,Ceramic,"plastic, noi",,,,,193.0,0.0,12.0,2.0,1523.0,0.05,0.94
SiO2,,water,Ceramic,"plastic, noi",,,,,193.0,0.0,12.0,2.0,1563.0,0.05,0.94
SiO2,,water,Ceramic,"plastic, noi",,,,,193.0,0.0,12.0,2.0,1573.0,0.05,0.94
SiO2,,water,Ceramic,"plastic, noi",,,,,193.0,0.0,12.0,2.0,873.0,0.01,0.98
SiO2,,water,Ceramic,"plastic, noi",,,,,193.0,0.0,12.0,2.0,1523.0,0.01,0.98
SiO2,,water,Ceramic,"plastic, noi",,,,,193.0,0.0,12.0,2.0,1563.0,0.01,0.98
SiO2,,water,Ceramic,"plastic, noi",,,,,193.0,0.0,12.0,2.0,1573.0,0.01,0.98
SiO2,kaolinite,water,Ceramic,,,,,,233.0,0.0,12.0,,,0.43,0.43
SiO2,,water,Ceramic,glass,,,,,,0.0,,,,0.0038,0.6
SiO2,kaolinite,water,Ceramic,,,,,,233.0,0.0,12.0,,,0.33,0.53
SiO2,,water,Ceramic,glass,,,,,,0.0,,,,0.0195,0.5
SiO2,,water,Ceramic,glass,,,,,,0.0,,,,0.1392,0.4
SiO2,,water,Ceramic,glass,,,,,,0.0,,,,0.0038,0.6
SiO2,kaolinite,water,Ceramic,,,,,,233.0,0.0,12.0,,,0.2,0.7
SiO2,,water,Ceramic,glass,,,,,,0.0,,,,0.0195,0.5
SiO2,,water,Ceramic,glass,,,,,,0.0,,,,0.0038,0.6
SiO2,,water,Ceramic,glass,,,,,,0.0,,,,0.0038,0.6
SiO2,,water,Ceramic,glass,,,,,,0.0,,,,0.0195,0.5
SiO2,,water,Ceramic,glass,,,,,,0.0,,,,0.1392,0.4
SiO2,,water,Ceramic,glass,,,,,,0.0,,,,0.1392,0.4
SiO2,kaolinite,water,Ceramic,,,,,,233.0,0.0,12.0,,,0.11,0.83
SiO2,,water,Ceramic,glass,,,,,,0.0,,,,0.0195,0.5
SiO2,,water,Ceramic,glass,,,,,,0.0,,,,0.1392,0.4
SiO2,Al2O3,water,Ceramic,aluminum,CTAB,,ovalbumin,,,0.0,,1.0,873.0,0.38,0.85
SiO2,SiO2,water,Ceramic,,,,,,,0.0,0.0,,,0.0534,0.83
Cordierite,,water,Ceramic,"plastic, noi",,,,,223.0,0.0,24.0,2.0,1473.0,0.1,0.86
Cordierite,,water,Ceramic,"plastic, noi",,,,,223.0,0.0,24.0,2.0,1473.0,0.1,0.78
Cordierite,,water,Ceramic,"plastic, noi",,,,,223.0,0.0,24.0,2.0,1473.0,0.5,0.88
Cordierite,,water,Ceramic,"plastic, noi",,,,,223.0,0.0,24.0,2.0,1473.0,0.5,0.92
Cordierite,,water,Ceramic,"plastic, noi",,,,,223.0,0.0,24.0,2.0,1473.0,0.5,0.93
Cordierite,,water,Ceramic,"plastic, noi",,,,,223.0,0.0,24.0,2.0,1473.0,0.1,0.87
Cordierite,,water,Ceramic,"plastic, noi",,,,,253.0,0.0,24.0,2.0,1473.0,0.1,0.8
Si,,water,Ceramic,Polydimethylsiloxane,polyvinyl pyrrolidione,0.02,PVA,0.02,,0.0,24.0,16.5,1673.0,0.2,0.8
Si,,water,Ceramic,Polydimethylsiloxane,polyvinyl pyrrolidione,0.02,PVA,0.02,,0.0,24.0,16.5,1673.0,0.2,0.7
Si,,water,Ceramic,Polydimethylsiloxane,polyvinyl pyrrolidione,0.02,PVA,0.02,,0.0,24.0,16.5,1673.0,0.2,0.7
Si,,water,Ceramic,Polydimethylsiloxane,polyvinyl pyrrolidione,0.02,PVA,0.02,,0.0,24.0,16.5,1673.0,0.2,0.7
Si3N4,Y2O3,water,Ceramic,"metal, NOI",NH4PAA,0.02,,,75.0,0.0,,3.0,873.0,0.2252,0.62
Si3N4,Y2O3,water,Ceramic,"metal, NOI",NH4PAA,0.02,,,75.0,0.0,,3.0,873.0,0.2252,0.2
Si3N4,Al2O3,TBA,Ceramic,polyethylene,PVP,0.04,,,,0.0,24.0,3.0,473.0,0.2252,0.48
Si3N4,Al2O3,TBA,Ceramic,polyethylene,PVP,0.04,,,,0.0,24.0,3.0,473.0,0.1623,0.5
Si3N4,Al2O3,benzoic acid,Ceramic,,,,,,,0.0,5.0,4.0,2023.0,0.16,0.57
Si3N4,Al2O3,TBA,Ceramic,polyethylene,PVP,0.04,,,,0.0,24.0,3.0,473.0,0.1623,0.65
Si3N4,Al2O3,TBA,Ceramic,polyethylene,PVP,0.04,,,,0.0,24.0,3.0,473.0,0.1623,0.5
Si3N4,Al2O3,TBA,Ceramic,polyethylene,PVP,0.04,,,,0.0,24.0,3.0,473.0,0.1623,0.51
Si3N4,Al2O3,TBA,Ceramic,polyethylene,PVP,0.04,,,,0.0,24.0,3.0,473.0,0.3036,0.42
Si3N4,,benzoic acid,Ceramic,,,,,,,0.0,5.0,4.0,2023.0,0.16,0.64
Si3N4,Al2O3,TBA,Ceramic,polyethylene,PVP,0.04,,,,0.0,24.0,3.0,573.0,0.1623,0.48
Si3N4,,benzoic acid,Ceramic,,,,,,,0.0,5.0,4.0,2023.0,0.16,0.62
Si3N4,Y2O3,water,Ceramic,"metal, NOI",NH4PAA,0.02,,,75.0,0.0,,3.0,873.0,0.2252,0.55
Si3N4,Al2O3,TBA,Ceramic,polyethylene,PVP,0.04,,,,0.0,24.0,3.0,473.0,0.1108,0.7
Si3N4,Y2O3,water,Ceramic,"metal, NOI",NH4PAA,0.02,,,75.0,0.0,,3.0,873.0,0.2252,0.15
Si3N4,Y2O3,water,Ceramic,"metal, NOI",NH4PAA,0.02,,,75.0,0.0,,3.0,873.0,0.2252,0.68
Si3N4,,benzoic acid,Ceramic,,,,,,,0.0,5.0,4.0,2023.0,0.16,0.66
Si3N4,Y2O3,water,Ceramic,"metal, NOI",NH4PAA,0.02,,,75.0,0.0,,3.0,873.0,0.2252,0.62
Si3N4,Y2O3,water,Ceramic,"metal, NOI",NH4PAA,0.02,,,75.0,0.0,,3.0,873.0,0.2252,0.65
Si3N4,Y2O3,water,Ceramic,"metal, NOI",NH4PAA,0.02,,,75.0,0.0,,3.0,873.0,0.2252,0.5
Si3N4,Y2O3,water,Ceramic,"metal, NOI",NH4PAA,0.02,,,75.0,0.0,,3.0,873.0,0.2252,0.66
Si3N4,Y2O3,water,Ceramic,graphite,ammonium polymethacrylate anionic dispersant,0.003,,,203.0,0.0,48.0,2.0,873.0,0.15,0.74
Si3N4,Y2O3,water,Ceramic,graphite,ammonium polymethacrylate anionic dispersant,0.003,,,203.0,0.0,48.0,2.0,873.0,0.25,0.62
Si3N4,Y2O3,water,Ceramic,graphite,ammonium polymethacrylate anionic dispersant,0.003,,,,0.0,48.0,2.0,873.0,0.25,0.62
Si3N4,Al2O3,TBA,Ceramic,polyethylene,PVP,0.04,,,,0.0,24.0,3.0,473.0,0.0678,0.78
Si3N4,Y2O3,water,Ceramic,"metal, NOI",NH4PAA,0.02,,,75.0,0.0,,3.0,873.0,0.2252,0.68
Si3N4,Y2O3,water,Ceramic,"metal, NOI",NH4PAA,0.02,,,75.0,0.0,,3.0,873.0,0.2252,0.35
Si3N4,Y2O3,water,Ceramic,"metal, NOI",NH4PAA,0.02,,,75.0,0.0,,3.0,873.0,0.2252,0.35
Si3N4,Y2O3,water,Ceramic,graphite,ammonium polymethacrylate anionic dispersant,0.003,,,203.0,0.0,48.0,2.0,873.0,0.2,0.66
Si3N4,,water,Ceramic,polyethylene,,,,,,0.0,,2.0,873.0,0.2,0.726
Si3N4,,water,Ceramic,polyethylene,,,,,,0.0,,2.0,873.0,0.2,0.721
Si3N4,Y2O3,water,Ceramic,polyethylene,,,,,,0.0,,2.0,873.0,0.2,0.732
Si3N4,Y2O3,water,Ceramic,polyethylene,ammonium polymethacrylate anionic dispersant,,,,,0.0,,2.0,873.0,0.5,0.427
Si3N4,Y2O3,water,Ceramic,fluorocarbon,Alon A-6114,,,,193.0,0.0,24.0,,2123.0,0.3,0.493
Si3N4,Y2O3,water,Ceramic,fluorocarbon,Alon A-6114,,,,193.0,0.0,24.0,,2048.0,0.3,0.499
Si3N4,Y2O3,water,Ceramic,polyethylene,ammonium polymethacrylate anionic dispersant,,,,,0.0,,2.0,873.0,0.4,0.532
Si3N4,Y2O3,water,Ceramic,fluorocarbon,Alon A-6114,,,,193.0,0.0,24.0,,1973.0,0.3,0.553
Si3N4,Y2O3,water,Ceramic,fluorocarbon,Alon A-6114,,,,193.0,0.0,24.0,,2048.0,0.25,0.582
Si3N4,Y2O3,water,Ceramic,fluorocarbon,Alon A-6114,,,,193.0,0.0,24.0,,2123.0,0.25,0.584
Si3N4,Y2O3,water,Ceramic,fluorocarbon,Alon A-6114,,,,193.0,0.0,24.0,,1973.0,0.25,0.602
Si3N4,Y2O3,water,Ceramic,fluorocarbon,NOI,,,,248.0,0.0,24.0,,2123.0,0.2,0.628
Si3N4,Y2O3,water,Ceramic,polyethylene,ammonium polymethacrylate anionic dispersant,,,,,0.0,,2.0,873.0,0.3,0.663
Si3N4,Y2O3,water,Ceramic,fluorocarbon,Alon A-6114,,,,193.0,0.0,24.0,,2123.0,0.2,0.696
Si3N4,Y2O3,water,Ceramic,fluorocarbon,NOI,,,,193.0,0.0,24.0,2.0,1973.0,0.2,0.695
